date,bases,open_access_bases,bytes,open_access_bytes
"04/22/2014",2139339360139989,1010337457280254,1458536494732996,739932426759082
"04/23/2014",2141170050819188,1012168147959453,1459748945285291,741144877311377
"04/24/2014",2142225340421089,1013223437561354,1460431582698287,741827514724373
"04/25/2014",2143405857442677,1014161688660342,1461147609590100,742438016537697
"04/26/2014",2143534978080432,1014290809298097,1461230398860937,742520805808534
"04/27/2014",2143708629121480,1014357425976873,1461330654294110,742575595774537
"04/28/2014",2144003762950995,1014651669758746,1461546152225924,742790618074184
"04/29/2014",2144532609992563,1015180516800314,1461897383749818,743141849598078
"04/30/2014",2145706330495134,1016354237302885,1462723072524479,743967538372739
"05/01/2014",2146662825648951,1017310629380662,1463365354144134,744609765629608
"05/02/2014",2147101835709095,1017587077429583,1463618850729547,744790238746444
"05/03/2014",2147504896923570,1017990138644058,1463872690023009,745044078039906
"05/04/2014",2153041236507738,1018024197806108,1466820679108330,745067380868961
"05/05/2014",2155659243548404,1020157076322046,1468580928391310,746566194562700
"05/06/2014",2158395999380769,1020866089374326,1470272838770790,747181962268740
"05/07/2014",2159539896212610,1022009986206167,1471076953059637,747986076557587
"05/08/2014",2162998973768746,1024316510645181,1473222371292339,749605654197060
"05/09/2014",2174496266182133,1024965367697368,1478659025509169,750027754844738
"05/10/2014",2181168072414251,1025011417843203,1482017506273989,750057004991539
"05/11/2014",2181242255057216,1025085600486168,1482063007165271,750102505882821
"05/12/2014",2186186174114361,1025945596833404,1484917610087654,750876659401448
"05/13/2014",2186665673921605,1026425096640648,1485516970598319,751476019912113
"05/14/2014",2224542079450985,1062813624284428,1507820082721014,773041535583366
"05/15/2014",2227786879762424,1063938858366511,1509477186562305,773716937981022
"05/16/2014",2230385293162058,1066537271766145,1511271932078599,775511683497316
"05/17/2014",2230807122297489,1066959100901576,1511561572756721,775801324175438
"05/18/2014",2231714051943473,1067866030547560,1512043845693932,776283597112649
"05/19/2014",2239627375077691,1075779353681778,1516265105353797,780504856772514
"05/20/2014",2242441018561166,1077374684693053,1517842782783150,781501415236503
"05/21/2014",2249066616162004,1082734084737891,1521183424870492,784197653243239
"05/22/2014",2249522050527378,1083189519103265,1521520738202201,784534966574948
"05/23/2014",2252746279667775,1086413748243662,1523295449203022,786309677575769
"05/24/2014",2252939042826296,1086606511402183,1523425890245802,786440118618549
"05/25/2014",2253126414083011,1086793882658898,1523516548657721,786530777030468
"05/26/2014",2253633986296039,1087301454871926,1523840144451167,786854372823914
"05/27/2014",2253969824340257,1087612997641344,1524068818697913,787071850228973
"05/28/2014",2256741024515405,1090384197816492,1525497521529331,788500553060391
"05/29/2014",2264067593526793,1097277528924356,1530595442450961,793351987012027
"05/30/2014",2265938187186325,1099148122583888,1531902853999890,794659398560956
"05/31/2014",2267945993375083,1099264526428142,1532892936975537,794725070140130
"06/01/2014",2269616970642428,1100420213293063,1533904378757377,795491711081189
"06/02/2014",2273405992359781,1102302345507992,1535984771288448,796653843293810
"06/03/2014",2278765365034002,1104474735330117,1539179799233501,798316441048754
"06/04/2014",2282991717726650,1106034592323387,1541432795712039,799279082843540
"06/05/2014",2286111699092410,1106641226685184,1543061722817436,799702449832608
"06/06/2014",2289410085167822,1109022119478668,1545668791929037,801865608135007
"06/07/2014",2290394961014437,1109466353630979,1546236445612279,802171544773817
"06/08/2014",2294585813044198,1111069676713220,1548504186108204,803200283625257
"06/09/2014",2297243763383855,1111891412767597,1549927123353374,803740126997522
"06/10/2014",2301591550434735,1114917038548409,1552482502725871,805651924368283
"06/11/2014",2309419253846532,1120040778563502,1557273947873016,809130383938201
"06/12/2014",2315708406271070,1123373836915266,1560840508278641,811288252173429
"06/13/2014",2319803843983692,1125589085509835,1563049775289337,812572348784739
"06/14/2014",2323787070655249,1127415045499702,1565390938123163,813873794434908
"06/15/2014",2325284117504643,1127834756563736,1566189920460877,814152467816491
"06/16/2014",2327282814881652,1128633166258160,1567303192331023,814685399850901
"06/17/2014",2331942929299854,1130339077476210,1569906893344521,815870619211923
"06/18/2014",2333508923301216,1131814179310972,1570961535654707,816882914871001
"06/19/2014",2334356689959708,1132661945969464,1571544259879641,817465639095935
"06/20/2014",2335912833648080,1133965525251037,1572703198234280,818500042244906
"06/21/2014",2338635262255145,1133976817263270,1574026213515793,818507891938542
"06/22/2014",2338924696076192,1134266251084317,1574233553884873,818715232307622
"06/23/2014",2341966463080907,1134588813489240,1575793654364281,818962465990425
"06/24/2014",2345312449705749,1135276921570482,1577549217297651,819439299778457
"06/25/2014",2351835136254971,1141359369515074,1581722667546303,823411104600403
"06/26/2014",2353704577249203,1142133660844956,1582791490577555,823921544918065
"06/27/2014",2360373643190655,1143513267690712,1586266482133952,824838033510865
"06/28/2014",2363496163885950,1144062709363327,1587856496684940,825180161748442
"06/29/2014",2365219857519474,1144423780347667,1588742679016120,825399240405853
"06/30/2014",2368722762828475,1146003165508180,1590871239219139,826597351781316
"07/01/2014",2372664874395541,1147434498959926,1593253391114567,827693420843458
"07/02/2014",2375447351703958,1150216976268343,1595111842742066,829551872470957
"07/03/2014",2377165219654325,1151488451042710,1596194962855232,830422001942675
"07/04/2014",2382615114446553,1151535386693389,1598877396153500,830451596945069
"07/05/2014",2382742181704790,1151662453951626,1598986059061918,830560259853487
"07/06/2014",2383461979330305,1152382251577141,1599446236016459,831020436808028
"07/07/2014",2384264572534922,1153184844781758,1599992765207550,831566965999119
"07/08/2014",2386047490406855,1154967762653691,1601145253135416,832719453926985
"07/09/2014",2387917661389508,1156837933636344,1602413371895950,833987572687519
"07/10/2014",2388790281852062,1157616428801898,1602970718501322,834497707241230
"07/11/2014",2391468813262319,1158895554050605,1604433654106695,835276991048452
"07/12/2014",2391546321466890,1158947059017476,1604481077794458,835310663006289
"07/13/2014",2391653058517465,1159053796068051,1604549270193279,835378855405110
"07/14/2014",2392963224742700,1160363962293286,1605422296970812,836251882182643
"07/15/2014",2394067888848992,1161468626399578,1606195647269733,837025232481564
"07/16/2014",2395028579341635,1162429316892221,1606845203648734,837674788860565
"07/17/2014",2400111020559408,1167456251463494,1609870884457910,840671879429815
"07/18/2014",2406107074422264,1169868882921450,1613294826777808,842303887548670
"07/19/2014",2407060243455238,1170822051954424,1613947071671604,842956132442466
"07/20/2014",2407344003460434,1171105811959620,1614136688545566,843145749316428
"07/21/2014",2409671660404167,1173421644677853,1615675708036653,844679289879251
"07/22/2014",2410022283274745,1173772267548431,1615920436766214,844924018608812
"07/23/2014",2413887434437218,1174467853381104,1617854580313615,845382742045777
"07/24/2014",2416438939805539,1176472672605577,1619519972923051,846642785599161
"07/25/2014",2417272550458734,1177306283258772,1620039107543266,847161920219376
"07/26/2014",2422934210908605,1182967943708643,1623882612354289,851005425030399
"07/27/2014",2422972861596976,1183006594397014,1623910200769844,851033013445954
"07/28/2014",2425058431118631,1185027160494461,1625301872593436,852390650182687
"07/29/2014",2425357803320537,1185326532696367,1625499686031247,852588463620498
"07/30/2014",2429443181805051,1189407288456081,1628233278023765,855319830286943
"07/31/2014",2431047579043480,1191002336448718,1629333348952169,856413184753027
"08/01/2014",2433803006799888,1193757764205126,1631129368010901,858209203811759
"08/02/2014",2434616573979830,1194571331385068,1631686924049722,858766759850580
"08/03/2014",2434639596466240,1194594353871478,1631696505287424,858776341088282
"08/04/2014",2435508034396386,1195462791801624,1632259994462819,859339830263677
"08/05/2014",2436760004672285,1196714762077523,1633026219498803,860106055299661
"08/06/2014",2438278224594350,1198232981999588,1634030780615218,861110616416076
"08/07/2014",2438730309740960,1198685067146198,1634301127955351,861380963756209
"08/08/2014",2442372236598115,1201141439183833,1636455810871161,862977582534602
"08/09/2014",2442424891174073,1201194093759791,1636490995250191,863012766913632
"08/10/2014",2442842409750325,1201611612336043,1636770385046622,863292156710063
"08/11/2014",2446747697009500,1205516899595218,1639346137833686,865867909497127
"08/12/2014",2448111697595944,1206880900181662,1640218428561809,866740200225250
"08/13/2014",2449510357750757,1208050496663575,1641029752915953,867442874715549
"08/14/2014",2450504359383465,1209044498296283,1641707030548404,868120152348000
"08/15/2014",2452743364105442,1211283503018260,1643501379640979,869914501440575
"08/16/2014",2457287926983754,1215828065896572,1645745072201873,872158194001469
"08/17/2014",2457322874336954,1215863013249772,1645763588896156,872176710695752
"08/18/2014",2458438174248407,1216978313161225,1646457741158654,872870862958250
"08/19/2014",2459450889986321,1217991028899139,1647126168576648,873539290376244
"08/20/2014",2460492219196872,1219032358109690,1647811241011354,874224362810950
"08/21/2014",2462416673490350,1220775118939097,1649337925020256,875663672237764
"08/22/2014",2464089506507865,1222447951956612,1650551746620843,876877493838351
"08/23/2014",2464207944845541,1222566390294288,1650637383759700,876963130977208
"08/24/2014",2464599381112853,1222957826561600,1650897813179802,877223560397310
"08/25/2014",2467046886729857,1225405332178604,1652493475194268,878819222411776
"08/26/2014",2471224639352746,1228984954990327,1654925161866441,880846794177448
"08/27/2014",2472480688148907,1230239362780164,1655742688615607,881660843963919
"08/28/2014",2474475473892679,1232234148523936,1656975452425714,882893607774026
"08/29/2014",2474791626652699,1232550301283956,1657165445922196,883083601270508
"08/30/2014",2475075051272631,1232833725903888,1657374676366706,883292831715018
"08/31/2014",2475681852525943,1233440527157200,1657777496857034,883695652205346
"09/01/2014",2476585271011067,1234343945642324,1658344053123131,884262208471443
"09/02/2014",2479246110866423,1237004785497680,1659949647907279,885867803255591
"09/03/2014",2480116984482956,1237762837078837,1660517977935863,886363251224401
"09/04/2014",2481952201156637,1239579036451812,1661813041406303,887646328165390
"09/05/2014",2483902366344869,1241456838341138,1663079342376090,888866763916153
"09/06/2014",2484616905040032,1242171377036301,1663504462509167,889291884049230
"09/07/2014",2486891880179263,1244445879912460,1665066531031858,890853644296713
"09/08/2014",2489366370326060,1246011177934639,1666610752181128,891891641629699
"09/09/2014",2490745388253178,1247324648973465,1667510373129755,892749230655971
"09/10/2014",2494418236719220,1250997497439507,1669945949507415,895184807033631
"09/11/2014",2499395735425447,1255974996145734,1673304397890459,898543255416675
"09/12/2014",2499906725029202,1256418524849911,1673636631141168,898840147738389
"09/13/2014",2504784524891706,1261198620532708,1676955106594653,902110761980162
"09/14/2014",2506549255430423,1262963351071425,1678027488900493,903183144286002
"09/15/2014",2507609582563211,1264023678204213,1678741151092525,903896806478034
"09/16/2014",2512899972945169,1269041826462601,1682360991263951,907328093996736
"09/17/2014",2515063902828960,1270415737891642,1683841365153474,908364671855735
"09/18/2014",2517583897308017,1272935732370699,1685497523778785,910020830481046
"09/19/2014",2518480058318950,1273831893381632,1686060433810633,910583740512894
"09/20/2014",2518888776108848,1274240611171530,1686303180632658,910826487334919
"09/21/2014",2519889885873610,1275241720936292,1686847440580285,911370747282546
"09/22/2014",2522499066221114,1277850901283796,1688426015333303,912949322035564
"09/23/2014",2523398638481651,1278750473544333,1689012896448891,913536203151152
"09/24/2014",2524657008475618,1280008843538300,1689837314259732,914360620961993
"09/25/2014",2526297670128179,1281643128972766,1690768687503688,915288876627914
